SERIES,DESCRIPTION
27 Jan 2014,1.1431,1083.8,0.7314,0.6034,102.44,1.2115,0.8964
28 Jan 2014,1.1399,1079.59,0.7319,0.603,102.79,1.2105,0.8988
29 Jan 2014,1.1426,1070.05,0.7329,0.6042,102.25,1.2102,0.8958
30 Jan 2014,1.1416,1081.06,0.7373,0.6061,102.72,1.2279,0.9027
31 Jan 2014,1.1461,1081.31,0.7416,0.6085,101.99,1.2367,0.9057
03 Feb 2014,1.1349,1084.82,0.7398,0.6123,101.25,1.2299,0.9027
04 Feb 2014,1.1241,1083.8,0.7402,0.6136,101.4,1.2246,0.9043
05 Feb 2014,1.1213,1078.05,0.739,0.6133,101.19,1.2183,0.9033
06 Feb 2014,1.1159,1079.05,0.7353,0.6126,101.86,1.2086,0.8993
07 Feb 2014,1.1169,1074.78,0.7343,0.61,102.22,1.2076,0.8982
10 Feb 2014,1.1183,1072.28,0.7327,0.6098,102.02,1.2086,0.8967
11 Feb 2014,1.1071,1070.9,0.7312,0.6066,102.38,1.2022,0.8946
12 Feb 2014,1.1069,1062.59,0.7359,0.603,102.54,1.2019,0.9013
13 Feb 2014,1.1132,1066.3,0.7318,0.6011,102.16,1.1967,0.8944
14 Feb 2014,1.1088,1063.15,0.7307,0.5976,101.87,1.1969,0.8932
17 Feb 2014,1.1079,1060.45,0.7299,0.5984,101.9,1.1966,0.8918
18 Feb 2014,1.1072,1065.99,0.7273,0.5989,102.36,1.2041,0.8884
19 Feb 2014,1.1071,1065.7,0.7271,0.5983,102.21,1.2024,0.8879
20 Feb 2014,1.1135,1072.2,0.7293,0.6003,102.31,1.2055,0.8901
21 Feb 2014,1.1158,1072.4,0.7275,0.5993,102.67,1.2083,0.8881
24 Feb 2014,1.1089,1074.45,0.7285,0.6013,102.45,1.2037,0.8898
25 Feb 2014,1.1078,1073.23,0.7281,0.5994,102.17,1.2,0.8881
26 Feb 2014,1.1158,1065.97,0.7317,0.6009,102.28,1.2047,0.8919
27 Feb 2014,1.1168,1069.8,0.7309,0.5998,102.09,1.1937,0.8894
28 Feb 2014,1.1174,1066.46,0.7241,0.5967,102.06,1.1902,0.8808
03 Mar 2014,1.1194,1070.15,0.726,0.5982,101.43,1.194,0.8805
04 Mar 2014,1.1177,1071.45,0.7277,0.5998,102.13,1.1919,0.8865
05 Mar 2014,1.1135,1071.3,0.7279,0.5977,102.33,1.1871,0.8868
06 Mar 2014,1.1019,1064.55,0.7225,0.5982,103.08,1.1794,0.8818
07 Mar 2014,1.1016,1065.15,0.7213,0.598,103.32,1.183,0.8791
10 Mar 2014,1.1085,1066.95,0.7205,0.6012,103.23,1.1815,0.8782
11 Mar 2014,1.1086,1065.58,0.7211,0.6014,103.19,1.1781,0.8784
12 Mar 2014,1.1146,1070.65,0.7192,0.6022,102.74,1.1781,0.8746
13 Mar 2014,1.104,1068.6,0.718,0.5996,102.12,1.1671,0.8727
14 Mar 2014,1.1062,1071.73,0.7182,0.6014,101.46,1.1697,0.8712
17 Mar 2014,1.0999,1067.55,0.718,0.6008,101.63,1.1662,0.8727
18 Mar 2014,1.0948,1069.88,0.7188,0.6034,101.36,1.1586,0.8743
19 Mar 2014,1.0985,1070.93,0.719,0.6014,101.55,1.16,0.8748
20 Mar 2014,1.1061,1077.23,0.7255,0.6057,102.4,1.1712,0.8834
21 Mar 2014,1.1,1080,0.7256,0.6063,102.37,1.1699,0.8838
24 Mar 2014,1.0961,1077.8,0.7255,0.6065,102.23,1.1708,0.8842
25 Mar 2014,1.0933,1078.92,0.7258,0.6058,102.32,1.1688,0.8863
26 Mar 2014,1.0839,1075.22,0.7254,0.6037,102.31,1.162,0.8855
27 Mar 2014,1.0803,1071.9,0.7279,0.602,102.13,1.153,0.8866
28 Mar 2014,1.0823,1069.1,0.7272,0.6011,102.93,1.1555,0.887
31 Mar 2014,1.0789,1064.9,0.7255,0.5998,102.98,1.1523,0.8832
01 Apr 2014,1.0815,1058.75,0.725,0.6011,103.57,1.1545,0.8835
02 Apr 2014,1.082,1057.65,0.7263,0.6011,103.72,1.1685,0.8861
03 Apr 2014,1.0832,1058.25,0.7291,0.6029,103.89,1.1707,0.8916
04 Apr 2014,1.0757,1054.3,0.7302,0.6028,103.58,1.164,0.8935
07 Apr 2014,1.0786,1055.57,0.7277,0.602,103.13,1.1614,0.8881
08 Apr 2014,1.0712,1052.35,0.725,0.5971,102.11,1.1559,0.8843
09 Apr 2014,1.0691,1041.5,0.7234,0.5971,101.85,1.1557,0.8807
10 Apr 2014,1.0619,1040.15,0.7204,0.5961,101.52,1.1488,0.8772
11 Apr 2014,1.0634,1035.65,0.7201,0.5981,101.63,1.1513,0.8759
14 Apr 2014,1.0622,1039.69,0.7238,0.5976,101.85,1.1535,0.879
15 Apr 2014,1.0688,1041.47,0.7234,0.5977,101.65,1.1563,0.8793
16 Apr 2014,1.0673,1038.35,0.7243,0.5956,102.27,1.1631,0.8815
17 Apr 2014,1.0705,1038.8,0.7228,0.595,102.26,1.1644,0.8809
22 Apr 2014,1.0678,1037.9,0.7248,0.5944,102.6,1.1627,0.8857
23 Apr 2014,1.0765,1039.6,0.7232,0.596,102.38,1.1651,0.8821
24 Apr 2014,1.079,1039.75,0.7236,0.5952,102.24,1.1671,0.8824
25 Apr 2014,1.0775,1041.2,0.7227,0.5948,102.03,1.1648,0.8811
28 Apr 2014,1.0796,1035.15,0.7223,0.595,102.59,1.1712,0.8806
29 Apr 2014,1.079,1030.28,0.7237,0.5937,102.55,1.1707,0.8836
30 Apr 2014,1.0793,1033.1,0.7213,0.5922,102.15,1.1639,0.8805
01 May 2014,1.0785,1033.5,0.7212,0.5919,102.27,1.16,0.8795
02 May 2014,1.0794,1030.2,0.7213,0.5927,102.26,1.1559,0.8794
06 May 2014,1.0691,1030.125,0.7177,0.5885,101.55,1.1417,0.8734
07 May 2014,1.0715,1022.55,0.7182,0.5894,101.7,1.153,0.8753
08 May 2014,1.067,1022.7,0.7213,0.5899,101.6,1.1571,0.8781
09 May 2014,1.0696,1024.2,0.727,0.5938,101.71,1.162,0.8861
12 May 2014,1.0685,1024.58,0.727,0.5927,102.11,1.1614,0.8879
13 May 2014,1.0681,1022.25,0.7296,0.5939,102.23,1.1573,0.8897
14 May 2014,1.067,1027.9,0.7294,0.5961,101.8,1.1554,0.8899
15 May 2014,1.0695,1025.05,0.7291,0.5954,101.57,1.1575,0.8899
16 May 2014,1.0679,1024.32,0.7297,0.5942,101.46,1.1581,0.8914
19 May 2014,1.0695,1021.93,0.729,0.5943,101.17,1.1574,0.8917
20 May 2014,1.079,1025.25,0.7301,0.5936,101.35,1.1656,0.892
21 May 2014,1.085,1027.1,0.7319,0.5925,101.49,1.169,0.8946
22 May 2014,1.083,1024.65,0.7323,0.5932,101.67,1.1667,0.8943
23 May 2014,1.0819,1024.85,0.7336,0.5938,101.82,1.1689,0.8958
27 May 2014,1.0814,1023.35,0.7345,0.5951,102.07,1.1716,0.8978
28 May 2014,1.0847,1021.5,0.7356,0.5986,101.76,1.1791,0.8981
29 May 2014,1.0765,1020.9,0.7345,0.5982,101.54,1.1802,0.8964
30 May 2014,1.0743,1020.7,0.7328,0.5962,101.73,1.1776,0.8939
02 Jun 2014,1.0805,1024.07,0.735,0.5968,102.17,1.1802,0.8975
03 Jun 2014,1.0807,1023.15,0.7342,0.5974,102.43,1.1858,0.8968
04 Jun 2014,1.0787,1023.5,0.7341,0.5969,102.64,1.1871,0.8956
05 Jun 2014,1.0743,1019.95,0.7345,0.5955,102.46,1.1818,0.8951
06 Jun 2014,1.0716,1019.95,0.7331,0.5956,102.56,1.1763,0.8937
09 Jun 2014,1.0705,1016,0.7357,0.5955,102.56,1.1781,0.8975
10 Jun 2014,1.0681,1017.2,0.7383,0.5966,102.41,1.1751,0.8996
11 Jun 2014,1.065,1015.8,0.7389,0.5957,101.91,1.1697,0.8994
12 Jun 2014,1.061,1017.7,0.738,0.5938,101.81,1.1518,0.8985
13 Jun 2014,1.0645,1018.05,0.7392,0.5896,102.08,1.1555,0.9003
16 Jun 2014,1.0642,1019.95,0.7368,0.5887,101.89,1.1523,0.8973
17 Jun 2014,1.071,1022.7,0.7383,0.5893,102.17,1.1557,0.8998
18 Jun 2014,1.0708,1022.25,0.7368,0.5904,102.14,1.1533,0.8974
19 Jun 2014,1.0629,1018.77,0.7336,0.5863,101.81,1.1467,0.8917
20 Jun 2014,1.0659,1021.21,0.7366,0.5876,102.15,1.1513,0.8967
23 Jun 2014,1.0612,1018.5,0.7357,0.588,101.89,1.1476,0.8951
24 Jun 2014,1.0661,1018.45,0.7355,0.5892,102.14,1.1515,0.8953
25 Jun 2014,1.0651,1019.95,0.7335,0.5889,101.81,1.146,0.8921
26 Jun 2014,1.0638,1016.2,0.7359,0.588,101.55,1.1419,0.8946
27 Jun 2014,1.0618,1013.6,0.7331,0.5877,101.37,1.1403,0.8909
30 Jun 2014,1.0594,1012,0.7304,0.5849,101.3,1.1422,0.8867
01 Jul 2014,1.0546,1011.3,0.731,0.5835,101.53,1.1404,0.8871
02 Jul 2014,1.0597,1009.2,0.7324,0.5824,101.76,1.1412,0.889
03 Jul 2014,1.068,1009.25,0.7348,0.5833,102.19,1.1414,0.8933
04 Jul 2014,1.0684,1009.2,0.7359,0.5832,102.07,1.144,0.8947
07 Jul 2014,1.0669,1011.5,0.7355,0.5838,101.85,1.1416,0.894
08 Jul 2014,1.0637,1012.1,0.7345,0.5841,101.55,1.1382,0.8925
09 Jul 2014,1.0633,1012.75,0.7331,0.5835,101.69,1.1355,0.8911
10 Jul 2014,1.0655,1013.35,0.7352,0.5844,101.29,1.1347,0.8928
11 Jul 2014,1.066,1019.55,0.7353,0.5847,101.3,1.1361,0.8928
14 Jul 2014,1.0645,1019.35,0.7338,0.5852,101.57,1.1357,0.8914
15 Jul 2014,1.0677,1027,0.737,0.5833,101.7,1.1412,0.8954
16 Jul 2014,1.068,1032.15,0.7388,0.5834,101.67,1.1465,0.898
17 Jul 2014,1.0669,1029.2,0.7398,0.585,101.55,1.1515,0.8987
18 Jul 2014,1.066,1029.5,0.7402,0.5859,101.39,1.153,0.8995
21 Jul 2014,1.0669,1027.05,0.7396,0.586,101.33,1.1506,0.8984
22 Jul 2014,1.0648,1024.6,0.7425,0.5862,101.5,1.1545,0.9023
23 Jul 2014,1.0591,1024.15,0.7427,0.5868,101.52,1.1525,0.9022
24 Jul 2014,1.0612,1029.45,0.7424,0.5891,101.77,1.1647,0.9022
25 Jul 2014,1.0625,1025.9,0.7445,0.5891,101.82,1.169,0.9046
28 Jul 2014,1.0632,1026.5,0.744,0.5882,101.78,1.1695,0.9039
29 Jul 2014,1.0654,1025.05,0.7457,0.5901,102.14,1.175,0.9068
30 Jul 2014,1.0724,1024.95,0.7475,0.5916,102.8,1.1799,0.9098
31 Jul 2014,1.0756,1028,0.7474,0.5923,102.83,1.1781,0.9093
01 Aug 2014,1.073,1037.25,0.7446,0.5939,102.47,1.1734,0.9052
04 Aug 2014,1.0719,1033.35,0.7452,0.5938,102.45,1.1733,0.9065
05 Aug 2014,1.0738,1028.2,0.748,0.5927,102.84,1.1795,0.91
06 Aug 2014,1.0724,1034,0.7487,0.5941,102.37,1.183,0.9094
07 Aug 2014,1.0779,1037,0.749,0.5937,102.18,1.1797,0.9094
08 Aug 2014,1.0784,1036.55,0.7455,0.5953,101.84,1.1795,0.9048
11 Aug 2014,1.0794,1030.75,0.7469,0.5956,102.11,1.1815,0.9062
12 Aug 2014,1.0784,1027.15,0.7486,0.595,102.19,1.185,0.9084
13 Aug 2014,1.0745,1029.75,0.7474,0.599,102.37,1.1819,0.9069
14 Aug 2014,1.0734,1021.2,0.7474,0.5993,102.45,1.1776,0.9052
15 Aug 2014,1.0752,1021.2,0.7472,0.5993,102.36,1.1795,0.9043
18 Aug 2014,1.0726,1017.6,0.7483,0.598,102.55,1.1802,0.9062
19 Aug 2014,1.0737,1017.95,0.7508,0.6018,102.82,1.1837,0.9089
20 Aug 2014,1.074,1022.85,0.7526,0.6007,103.32,1.1889,0.9113
21 Aug 2014,1.0743,1023.65,0.7528,0.6025,103.79,1.1896,0.9116
22 Aug 2014,1.0752,1018.05,0.7558,0.6035,104.1,1.1918,0.9151
26 Aug 2014,1.0728,1016.65,0.7573,0.6032,104.03,1.1996,0.9154
27 Aug 2014,1.0709,1014.35,0.7574,0.603,103.93,1.1952,0.9143
28 Aug 2014,1.0691,1015.1,0.759,0.6031,103.75,1.1935,0.9151
29 Aug 2014,1.0691,1014.1,0.7592,0.6021,103.88,1.1946,0.9159
01 Sep 2014,1.0704,1013.05,0.7612,0.6019,104.25,1.1932,0.9191
02 Sep 2014,1.0781,1018.6,0.7621,0.6058,105.14,1.2039,0.9196
03 Sep 2014,1.0703,1019.95,0.7612,0.6078,104.93,1.2015,0.9191
04 Sep 2014,1.067,1019.1,0.7712,0.6098,105.12,1.2011,0.9303
05 Sep 2014,1.0667,1024.65,0.7717,0.6127,104.89,1.2009,0.9307
08 Sep 2014,1.0735,1024.25,0.7723,0.6188,105.39,1.2047,0.9315
09 Sep 2014,1.0846,1034.4,0.7744,0.6209,106.23,1.2102,0.9344
10 Sep 2014,1.0922,1034.9,0.7743,0.6193,106.68,1.2139,0.9376
11 Sep 2014,1.0977,1036.3,0.7727,0.616,106.82,1.2216,0.9349
12 Sep 2014,1.1057,1035.3,0.773,0.6162,107.37,1.2262,0.9352
15 Sep 2014,1.1074,1038.55,0.7729,0.616,107.24,1.2244,0.9356
16 Sep 2014,1.1077,1036.2,0.7727,0.6166,107.18,1.2264,0.9342
17 Sep 2014,1.1051,1034.95,0.7716,0.6126,107.49,1.2255,0.9346
18 Sep 2014,1.113,1043.95,0.7739,0.6102,108.65,1.2277,0.9341
19 Sep 2014,1.1183,1044.2,0.7788,0.613,108.98,1.2314,0.94
22 Sep 2014,1.1274,1040.9,0.7799,0.6125,109.01,1.233,0.9417
23 Sep 2014,1.1302,1040.15,0.7774,0.6112,108.86,1.2413,0.9383
24 Sep 2014,1.1271,1040.02,0.7814,0.6117,108.8,1.2387,0.9437
25 Sep 2014,1.1343,1042.85,0.7845,0.6126,108.72,1.259,0.9469
26 Sep 2014,1.1396,1044.35,0.7876,0.6156,109.2,1.2681,0.9507
29 Sep 2014,1.1467,1053.4,0.7883,0.6157,109.36,1.2873,0.951
30 Sep 2014,1.1427,1054.95,0.7916,0.6168,109.7,1.2829,0.9555
01 Oct 2014,1.1485,1062.95,0.794,0.6172,109.59,1.2852,0.9582
02 Oct 2014,1.1399,1061.35,0.7903,0.6204,108.5,1.2728,0.9546
03 Oct 2014,1.1546,1061.35,0.7993,0.6265,109.76,1.2903,0.9669
06 Oct 2014,1.1455,1068.9,0.7956,0.6247,109.18,1.2839,0.9647
07 Oct 2014,1.1346,1069.65,0.7918,0.6217,108.31,1.2742,0.9603
08 Oct 2014,1.143,1075.3,0.7882,0.622,108.28,1.2822,0.956
09 Oct 2014,1.1331,1065.17,0.7866,0.6187,107.91,1.2637,0.9518
10 Oct 2014,1.1467,1074.1,0.792,0.6238,107.91,1.277,0.9581
13 Oct 2014,1.1423,1067.2,0.7886,0.6228,107.35,1.2715,0.9525
14 Oct 2014,1.1457,1064.78,0.7895,0.6282,107.06,1.2736,0.9533
15 Oct 2014,1.1382,1060.265,0.7838,0.6273,106.21,1.2617,0.9462
16 Oct 2014,1.1406,1061.2,0.7824,0.6242,106.09,1.2583,0.9442
17 Oct 2014,1.1422,1063.32,0.7833,0.6213,106.66,1.2598,0.9459
20 Oct 2014,1.1384,1058.405,0.7824,0.6199,106.89,1.2549,0.9439
21 Oct 2014,1.1352,1055.48,0.7856,0.6199,106.71,1.2528,0.9478
22 Oct 2014,1.1358,1053.43,0.7895,0.623,107.22,1.2577,0.9524
23 Oct 2014,1.141,1059.47,0.7906,0.6238,108.14,1.2767,0.9541
24 Oct 2014,1.1366,1056.54,0.7893,0.6218,108.17,1.2729,0.9522
27 Oct 2014,1.1365,1051.87,0.7867,0.6198,107.71,1.2681,0.9485
28 Oct 2014,1.1303,1047.6,0.7845,0.619,108.01,1.2612,0.9463
29 Oct 2014,1.1232,1044.39,0.7836,0.6192,108.11,1.2557,0.9452
30 Oct 2014,1.1333,1054.9,0.7923,0.6241,108.97,1.2755,0.9553
31 Oct 2014,1.1375,1073.745,0.7981,0.625,112.09,1.2855,0.9624
03 Nov 2014,1.1489,1078.495,0.801,0.6259,114.19,1.2943,0.9659
04 Nov 2014,1.146,1077.74,0.7955,0.6247,113.29,1.2855,0.9586
05 Nov 2014,1.1637,1092.41,0.8007,0.6259,114.51,1.2958,0.9642
06 Nov 2014,1.164,1085.06,0.8041,0.6288,114.72,1.2942,0.9685
07 Nov 2014,1.1613,1088.44,0.8055,0.6312,114.97,1.2943,0.9694
10 Nov 2014,1.1571,1088.88,0.8036,0.6301,114.65,1.2872,0.9664
11 Nov 2014,1.1549,1098.08,0.8047,0.63,115.81,1.2844,0.9681
12 Nov 2014,1.145,1092.42,0.8015,0.6317,115.15,1.2666,0.9635
13 Nov 2014,1.1443,1093.76,0.8016,0.6355,115.8,1.2649,0.9635
14 Nov 2014,1.1456,1102.81,0.8013,0.6391,116.5,1.2666,0.9628
17 Nov 2014,1.1478,1098.38,0.8028,0.639,116.45,1.2618,0.9644
18 Nov 2014,1.1453,1096.97,0.798,0.6392,116.63,1.2599,0.9587
19 Nov 2014,1.159,1113,0.7974,0.6383,117.7,1.2721,0.9586
20 Nov 2014,1.1597,1112.3,0.7974,0.6368,118.14,1.2708,0.9579
21 Nov 2014,1.1517,1110.44,0.8057,0.6378,117.58,1.2677,0.9684
24 Nov 2014,1.1606,1115.93,0.8041,0.637,118.4,1.2721,0.9671
25 Nov 2014,1.1711,1110.09,0.8009,0.6359,117.86,1.2794,0.9637
26 Nov 2014,1.1711,1105.28,0.7982,0.6332,117.54,1.2677,0.9598
27 Nov 2014,1.1697,1100.79,0.8012,0.636,117.83,1.2713,0.9631
28 Nov 2014,1.1711,1112.62,0.8022,0.6384,118.69,1.2736,0.9636
01 Dec 2014,1.1774,1109.19,0.8015,0.6361,118.32,1.2686,0.9639
02 Dec 2014,1.1823,1114.67,0.8063,0.6389,119.13,1.2806,0.9711
03 Dec 2014,1.1868,1114.16,0.8116,0.6364,119.64,1.285,0.9765
04 Dec 2014,1.1905,1113.17,0.8041,0.6369,119.73,1.2832,0.9667
05 Dec 2014,1.2002,1118.8,0.8133,0.6414,121.41,1.2945,0.9778
08 Dec 2014,1.2032,1113.71,0.8137,0.6402,120.93,1.3043,0.9782
09 Dec 2014,1.1972,1102.76,0.8049,0.6373,118.98,1.2922,0.9675
10 Dec 2014,1.2038,1104.62,0.8053,0.6372,118.78,1.2947,0.9689
11 Dec 2014,1.2115,1103.37,0.8076,0.637,119.44,1.2825,0.9702
12 Dec 2014,1.2124,1103.83,0.8024,0.6369,118.54,1.287,0.9637
15 Dec 2014,1.218,1101.53,0.8051,0.6405,118.39,1.2923,0.967
16 Dec 2014,1.2171,1080.89,0.7994,0.6358,117.2,1.2849,0.96
17 Dec 2014,1.2244,1093.49,0.8068,0.6393,117.41,1.2927,0.9689
18 Dec 2014,1.2256,1099.06,0.8144,0.6396,118.85,1.2902,0.9805
19 Dec 2014,1.2273,1098.04,0.8155,0.6395,119.44,1.2888,0.9811
22 Dec 2014,1.228,1098.28,0.8159,0.6398,119.93,1.2922,0.9812
23 Dec 2014,1.2346,1105.73,0.8213,0.6442,120.7,1.2965,0.9874
24 Dec 2014,1.2327,1103.35,0.8197,0.6434,120.43,1.2953,0.9857
29 Dec 2014,1.2273,1099.4,0.821,0.644,120.58,1.2835,0.9877
30 Dec 2014,1.2198,1098.18,0.822,0.6427,119.38,1.2745,0.9884
31 Dec 2014,1.2185,1090.02,0.8227,0.6407,119.33,1.276,0.9892
02 Jan 2015,1.2306,1106.11,0.8312,0.6499,120.2,1.2945,0.999
05 Jan 2015,1.2349,1109.4,0.8377,0.6562,119.59,1.2984,1.0064
06 Jan 2015,1.2324,1101.18,0.8389,0.6592,118.71,1.2849,1.0077
07 Jan 2015,1.2438,1103.19,0.8472,0.6639,119.45,1.295,1.0175
08 Jan 2015,1.2333,1097.12,0.848,0.663,119.68,1.2816,1.0186
09 Jan 2015,1.2213,1087.44,0.8451,0.6602,118.87,1.2783,1.0149
12 Jan 2015,1.2255,1084.5,0.8462,0.6606,118.65,1.2878,1.0163
13 Jan 2015,1.2264,1082.09,0.8488,0.6589,118.5,1.2928,1.0194
14 Jan 2015,1.2256,1082.02,0.8484,0.6573,116.9,1.2935,1.019
15 Jan 2015,1.2154,1079.42,0.863,0.6593,116.89,1.2867,0.9087
16 Jan 2015,1.2194,1078.81,0.8701,0.6617,117.65,1.2873,0.8531
19 Jan 2015,1.2167,1079.14,0.8597,0.6597,117.53,1.286,0.8751
20 Jan 2015,1.2228,1088.15,0.864,0.6581,118.34,1.2995,0.8776
21 Jan 2015,1.2271,1081.36,0.863,0.6616,117.75,1.3132,0.8614
22 Jan 2015,1.2332,1082.93,0.8759,0.6629,117.93,1.3243,0.8694
23 Jan 2015,1.2583,1076.65,0.8891,0.6655,117.84,1.3349,0.8778
26 Jan 2015,1.2618,1080.71,0.8884,0.6644,118.42,1.3483,0.8979
27 Jan 2015,1.2574,1076.14,0.877,0.6577,117.49,1.3394,0.9027
28 Jan 2015,1.2561,1086.84,0.8818,0.6588,117.73,1.3408,0.9049
29 Jan 2015,1.284,1097.51,0.8821,0.6633,118.07,1.3719,0.9185
30 Jan 2015,1.2835,1105,0.8862,0.6659,117.45,1.3776,0.9199
02 Feb 2015,1.2789,1100.61,0.8817,0.6651,117.26,1.3691,0.9239
03 Feb 2015,1.3006,1097.14,0.8734,0.6616,117.53,1.3753,0.9242
04 Feb 2015,1.2905,1087.59,0.8753,0.6572,117.53,1.3587,0.9256
05 Feb 2015,1.2809,1088.64,0.875,0.6542,117.47,1.3552,0.9251
06 Feb 2015,1.2809,1095.88,0.8815,0.6549,119.01,1.3565,0.9249
09 Feb 2015,1.2786,1097.51,0.8821,0.6562,118.57,1.3473,0.9251
10 Feb 2015,1.2853,1098.47,0.8831,0.6553,119.27,1.3503,0.9258
11 Feb 2015,1.2963,1109.06,0.8846,0.6551,120.37,1.355,0.9264
12 Feb 2015,1.2965,1104.51,0.8794,0.6509,118.99,1.351,0.9284
13 Feb 2015,1.2862,1098.48,0.877,0.6496,118.67,1.3387,0.9301
16 Feb 2015,1.2862,1100.82,0.8769,0.6502,118.49,1.3321,0.9294
17 Feb 2015,1.2817,1108.41,0.8771,0.6521,118.99,1.3303,0.9345
18 Feb 2015,1.283,1114.18,0.8802,0.6474,119.15,1.3287,0.9432
19 Feb 2015,1.2832,1112.75,0.878,0.6477,119.01,1.328,0.9478
20 Feb 2015,1.2767,1110.07,0.8796,0.6504,118.74,1.3282,0.944
23 Feb 2015,1.2812,1108.52,0.8807,0.6473,118.9,1.3275,0.9477
24 Feb 2015,1.2791,1111.47,0.8821,0.6469,119.2,1.3362,0.9493
25 Feb 2015,1.2676,1102.5,0.8805,0.6457,118.85,1.3266,0.9493
26 Feb 2015,1.278,1101.11,0.8917,0.6489,119.36,1.325,0.9535
